state,city,gender,ageGroup,lat,lng,count
Alabama,Albertville,M,3.0,34.266641,-86.19959949348818,2
Alabama,Auburn,M,3.0,32.6247895,-85.49067637720091,1
Alabama,Autauga County,M,3.0,32.5088175,-86.6510123622453,1
Alabama,Bessemer,M,2.0,33.359974,-86.87286871118359,1
Alabama,Bessemer,M,3.0,33.359974,-86.87286871118359,1
Alabama,Bessemer,M,3.0,33.3793105,-86.85822531979501,1
Alabama,Bessemer,M,3.0,33.3823635,-86.91720475,1
Alabama,Birmingham,F,3.0,33.3881705,-86.89975258402409,2
Alabama,Birmingham,F,3.0,33.5206824,-86.8024326,1
Alabama,Birmingham,M,1.0,33.6217865,-86.70092916525628,1
Alabama,Birmingham,M,2.0,33.6217865,-86.70092916525628,1
Alabama,Birmingham,M,3.0,33.3881705,-86.89975258402409,4
Alabama,Birmingham,M,3.0,33.4750975,-86.62891218274191,9
Alabama,Birmingham,M,3.0,33.476265,-86.95491090148371,4
Alabama,Birmingham,M,3.0,33.505525,-86.61675823807279,4
Alabama,Birmingham,M,3.0,33.5206824,-86.8024326,11
Alabama,Birmingham,M,3.0,33.5631335,-86.60612241501958,1
Alabama,Birmingham,M,3.0,33.6217865,-86.70092916525628,12
Alabama,Black Pond,F,3.0,34.0598268,-87.3516798,1
Alabama,Black Pond,M,3.0,34.0598268,-87.3516798,3
Alabama,Brierfield,M,3.0,33.0390099,-86.908879,1
Alabama,Calera,F,3.0,33.1035045,-86.7505733,1
Alabama,Carrollton,F,3.0,33.2619315,-88.0951808536285,2
Alabama,Carrollton,M,3.0,33.2619315,-88.0951808536285,1
Alabama,Cherokee County,M,3.0,34.2342185,-85.6476437121096,1
Alabama,Cleburne County,M,2.0,33.5228885,-85.3445728,1
Alabama,Cleburne County,M,3.0,33.5228885,-85.3445728,2
Alabama,Crawford,M,3.0,30.7640768,-88.2277825,1
Alabama,Cullman,F,3.0,34.2789835,-86.481277,1
Alabama,Cullman,M,3.0,34.2789835,-86.481277,2
Alabama,Decatur,M,3.0,34.6239425,-87.0579187437793,2
Alabama,Decatur,M,3.0,34.65924,-87.09009329871539,1
Alabama,Dothan,M,3.0,31.1586345,-85.42695861377581,1
Alabama,Elmore County,M,3.0,32.58766445,-86.1518726857931,1
Alabama,Enterprise,M,3.0,31.2832595,-85.81497273188721,1
Alabama,Eufaula,M,3.0,31.8912717,-85.1454876,1
Alabama,Fairfield,M,3.0,33.4757045,-86.9166538876174,1
Alabama,Fairview,M,3.0,34.909808,-87.7436397,1
Alabama,Florence,M,3.0,34.79981,-87.677251,1
Alabama,Fyffe,M,3.0,34.450045,-85.90353741235609,1
Alabama,Gadsden,F,3.0,33.9578455,-86.067800169164,1
Alabama,Gadsden,M,3.0,33.9578455,-86.067800169164,3
Alabama,Gardendale,F,3.0,33.6601033,-86.8127702,1
Alabama,Geraldine,M,3.0,34.3514798,-86.0008078,1
Alabama,Grand Bay,M,3.0,30.472216,-88.3465391426938,1
Alabama,Gurley,M,3.0,34.7000115,-86.3790034245192,1
Alabama,Heflin,F,3.0,33.6489948,-85.5874584,1
Alabama,Heflin,M,3.0,33.6489948,-85.5874584,1
Alabama,Homewood,M,2.0,33.4574265,-86.8071057592752,1
Alabama,Hoover,F,3.0,33.4226245,-86.81532548874969,1
Alabama,Hoover,F,3.0,33.4348484,-86.8179026854662,1
Alabama,Hoover,M,3.0,33.391336,-86.7552244985896,1
Alabama,Hoover,M,3.0,33.4226245,-86.81532548874969,1
Alabama,Hoover,M,3.0,33.4348484,-86.8179026854662,1
Alabama,Huntsville,F,3.0,34.6779805,-86.4554426435439,1
Alabama,Huntsville,M,2.0,34.74726795,-86.7086675234532,1
Alabama,Huntsville,M,3.0,34.615091,-86.8073387010944,1
Alabama,Huntsville,M,3.0,34.6779805,-86.4554426435439,6
Alabama,Huntsville,M,3.0,34.74726795,-86.7086675234532,2
Alabama,Huntsville,M,3.0,34.762807,-86.68402737475408,2
Alabama,Hurtsboro,F,3.0,32.240029,-85.41477535213329,1
Alabama,Hurtsboro,M,3.0,32.240029,-85.41477535213329,1
Alabama,Jasper,M,3.0,33.8312185,-87.2775053,2
Alabama,Jasper,M,3.0,33.849868,-87.26947316252671,1
Alabama,Jefferson County,F,1.0,33.5448325,-86.86080490281219,1
Alabama,Jefferson County,F,3.0,33.5448325,-86.86080490281219,2
Alabama,Jefferson County,M,3.0,33.5448325,-86.86080490281219,1
Alabama,Lawrence County,M,3.0,34.552202,-87.31782593297459,2
Alabama,Limestone County,M,2.0,34.7751356,-87.03178381964871,1
Alabama,Lincoln,F,3.0,33.585009,-86.0913051319418,1
Alabama,Lincoln,M,3.0,33.585009,-86.0913051319418,1
Alabama,Lipscomb,M,3.0,33.4256646,-86.9266588,1
Alabama,Madison,M,3.0,34.5798103,-86.3018289,1
Alabama,Madison County,F,3.0,34.734366,-86.5721466624667,1
Alabama,Malvern,F,3.0,31.1393439,-85.5191005,1
Alabama,Malvern,M,3.0,31.1393439,-85.5191005,1
Alabama,McCalla,F,3.0,33.348723,-87.0141602,1
Alabama,Midfield,M,3.0,33.458251,-86.9102823747652,1
Alabama,Midland City,M,3.0,31.3190612,-85.4938239,2
Alabama,Mobile,F,3.0,30.6943566,-88.0430541,1
Alabama,Mobile,F,3.0,30.812818,-88.06278090581779,1
Alabama,Mobile,M,2.0,30.812818,-88.06278090581779,1
Alabama,Mobile,M,3.0,30.6943566,-88.0430541,7
Alabama,Mobile,M,3.0,30.812818,-88.06278090581779,12
Alabama,Montgomery,F,3.0,32.343799,-86.27316602329441,6
Alabama,Montgomery,M,3.0,32.343799,-86.27316602329441,29
Alabama,Nauvoo,M,3.0,33.9895503,-87.4889033,1
Alabama,Northport,M,3.0,33.229007,-87.5772293,1
Alabama,Ohatchee,F,3.0,33.800914,-86.0542934629499,1
Alabama,Opelika,M,1.0,32.7287495,-85.39228360479902,1
Alabama,Opelika,M,3.0,32.655255,-85.3828255926252,1
Alabama,Orrville,M,3.0,34.6673132,-86.9769524,1
Alabama,Oxford,F,3.0,33.6149211,-85.8339391,1
Alabama,Oxford,M,3.0,33.589896,-85.8368931575116,2
Alabama,Oxford,M,3.0,33.6149211,-85.8339391,1
Alabama,Ozark,M,3.0,31.445645,-85.6380324350699,1
Alabama,Phenix City,M,3.0,32.4709761,-85.0007653,3
Alabama,Pleasant Grove,M,3.0,33.500661,-86.97247076857298,3
Alabama,Pleasant Valley,M,1.0,34.0014863,-86.1271972,1
Alabama,Prattville,M,3.0,32.4640245,-86.4596966,3
Alabama,Prichard,M,1.0,30.7707735,-88.1359866474208,1
Alabama,Prichard,M,3.0,30.7707735,-88.1359866474208,2
Alabama,Roanoke,M,3.0,33.1841145,-85.3440866337983,1
Alabama,Rosalie,M,3.0,34.699805,-85.7685836,1
Alabama,Russellville,M,3.0,34.5072915,-87.7332472396043,1
Alabama,Seale,M,3.0,32.2973697,-85.1688255,1
Alabama,Section,M,3.0,34.5913995,-85.9846441105496,1
Alabama,Selma,F,3.0,32.417836,-87.0231317863436,1
Alabama,Selma,M,3.0,32.417836,-87.0231317863436,4
Alabama,Selmont,M,3.0,32.3951369,-87.0083225,1
Alabama,Sheffield,M,3.0,34.7650888,-87.6986407,2
Alabama,St. Clair County,F,3.0,33.6925735,-86.3644199517724,1
Alabama,State City,F,3.0,32.923457,-85.9449638,1
Alabama,Sylacauga,M,3.0,33.1795865,-86.2618499775959,1
Alabama,Talladega,M,3.0,33.5309404,-85.8304195,1
Alabama,Troy,M,3.0,31.7640145,-85.95664877312781,2
Alabama,Troy,M,3.0,31.8072405,-85.95791119142302,1
Alabama,Trussville,M,3.0,33.6196266,-86.6084342,1
Alabama,Tuscaloosa,F,2.0,33.2095614,-87.5675258,1
Alabama,Tuscaloosa,M,2.0,33.2762256,-87.0671165,2
Alabama,Tuscaloosa,M,3.0,33.2668398,-87.4862182,2
Alabama,Tuscaloosa,M,3.0,33.2762256,-87.0671165,3
Alabama,Tuskegee,M,3.0,32.451898,-85.6828885200753,1
Alabama,Valley,F,3.0,32.8187406,-85.1793852,1
Alabama,Valley,M,3.0,32.8187406,-85.1793852,3
Alabama,Weaver,F,3.0,33.7520457,-85.8113543,1
Alabama,Wedowee,M,3.0,33.3056395,-85.4927465732737,1
Alabama,Winston County,F,3.0,34.1461755,-87.37335663636641,1
Alabama,Winston County,M,3.0,34.1461755,-87.37335663636641,1
Alabama,Wylam,M,2.0,33.5059398,-86.9252705,2
Alaska,Anchorage,M,3.0,61.218056,-149.9002806,9
Alaska,Chugiak,F,3.0,61.3888889,-149.4819444,1
Alaska,Chugiak,M,3.0,61.3888889,-149.4819444,1
Alaska,Cooper Landing,M,3.0,60.495261,-149.847857054688,1
Alaska,Delta Junction,F,1.0,64.0619265,-145.688042976088,1
Alaska,Fairbanks,F,3.0,64.829002,-147.669916684249,1
Alaska,Fairbanks,F,3.0,64.8377802,-147.7163952,1
Alaska,Fairbanks,M,3.0,64.829002,-147.669916684249,2
Alaska,Fairview,M,3.0,61.495604,-149.68633741257298,1
Alaska,Fort Richardson,M,3.0,61.2548733,-149.6900616,1
Alaska,Joint Base Elmendorf-Richardson,M,3.0,61.2207463,-149.6218062,1
Alaska,King Salmon,M,3.0,58.755172,-156.51925334308197,1
Alaska,Kodiak,M,2.0,57.7909145,-152.404932080312,1
Alaska,Manokotak,M,3.0,58.9813889,-159.0583333,1
Alaska,Mountain Village,F,1.0,62.0855556,-163.7294444,1
Alaska,Sitka,F,3.0,57.073204,-135.309655601852,1
Alaska,Soldotna,F,3.0,60.4877675,-151.061010045377,1
Alaska,Soldotna,M,3.0,60.4877675,-151.061010045377,2
Alaska,Sutton,M,3.0,61.7113889,-148.8941667,1
Alaska,Tununak,M,1.0,60.573457,-165.248310182289,1
Alaska,Wasilla,F,3.0,61.5797115,-149.464739190252,1
Alaska,Wasilla,M,3.0,61.5797115,-149.464739190252,2
Arizona,Ahwatukee,M,3.0,33.3417137,-111.984033,1
Arizona,Apache Junction,M,3.0,33.4150551,-111.5495868,1
Arizona,Avondale,M,3.0,33.4359181,-112.3405052,3
Arizona,Buckeye,M,3.0,33.426213,-112.550047978235,1
Arizona,Buckeye,M,3.0,33.568084,-112.689915197814,1
Arizona,Bullhead City,M,3.0,35.1230335,-114.54025319111601,1
Arizona,Casa Grande,F,1.0,32.8870615,-111.736270547739,1
Arizona,Casa Grande,F,3.0,32.8870615,-111.736270547739,1
Arizona,Casa Grande,M,3.0,32.8870615,-111.736270547739,1
Arizona,Chandler,F,3.0,33.3062563,-111.8412458,1
Arizona,Chandler,M,1.0,33.3568555,-111.8634748,1
Arizona,Chandler,M,3.0,33.3062563,-111.8412458,1
Arizona,Chandler,M,3.0,33.3568555,-111.8634748,1
Arizona,Cochise County,M,3.0,31.88086475,-109.74779832944999,3
Arizona,Dolan Springs,M,3.0,35.598353,-114.275650603419,2
Arizona,Everett,M,3.0,35.1801173,-114.05259,1
Arizona,Florence,M,3.0,33.0598235,-111.430441267185,1
Arizona,Gilbert,M,3.0,33.295215,-111.73793883628201,2
Arizona,Glendale,F,3.0,33.5391916,-112.1857258,1
Arizona,Glendale,F,3.0,33.55893,-112.404682730804,2
Arizona,Glendale,M,2.0,33.5391819,-112.1857658,1
Arizona,Glendale,M,2.0,33.55893,-112.404682724138,1
Arizona,Glendale,M,3.0,33.5391819,-112.1857658,1
Arizona,Glendale,M,3.0,33.55893,-112.404682730804,4
Arizona,Glendale,M,3.0,33.55893,-112.404682724138,2
Arizona,Goodyear,M,3.0,33.435533,-112.3579609,1
Arizona,Kingman,M,3.0,35.23069,-113.99925610469299,2
Arizona,Laveen,F,3.0,33.3628228,-112.169317,1
Arizona,Laveen,M,3.0,33.3628228,-112.169317,1
Arizona,Mayer,F,3.0,34.4263595,-112.236720379163,1
Arizona,Mayer,M,3.0,34.4263595,-112.236720379163,1
Arizona,Mesa,F,3.0,33.413327,-111.633601414963,1
Arizona,Mesa,F,3.0,33.4153149,-111.8312672,2
Arizona,Mesa,F,3.0,33.436568,-111.586066539042,1
Arizona,Mesa,M,3.0,33.413327,-111.633601414963,5
Arizona,Mesa,M,3.0,33.4153149,-111.8312672,1
Arizona,Mesa,M,3.0,33.436568,-111.586066539042,4
Arizona,Mohave Valley,F,3.0,34.9426755,-114.595720917011,1
Arizona,Mohave Valley,M,3.0,34.9426755,-114.595720917011,1
Arizona,Oro Valley,F,3.0,32.3909071,-110.966488,1
Arizona,Oro Valley,M,3.0,32.3909071,-110.966488,2
Arizona,Palominas,M,3.0,31.3798232,-110.1184106,1
Arizona,Payson,M,3.0,34.2444085,-111.321310355711,1
Arizona,Peoria,M,3.0,33.5766205,-112.2398262,2
Arizona,Phoenix,F,2.0,33.300858,-111.972169468637,1
Arizona,Phoenix,F,2.0,33.361168,-112.121302167105,1
Arizona,Phoenix,F,2.0,33.4483772,-112.0740374,1
Arizona,Phoenix,F,3.0,33.300858,-111.972169468637,2
Arizona,Phoenix,F,3.0,33.361168,-112.121302167105,5
Arizona,Phoenix,F,3.0,33.4483772,-112.0740374,1
Arizona,Phoenix,F,3.0,33.8872355,-112.071987034466,5
Arizona,Phoenix,M,2.0,33.300858,-111.972169468637,3
Arizona,Phoenix,M,2.0,33.361168,-112.121302167105,3
Arizona,Phoenix,M,2.0,33.8872355,-112.071987034466,2
Arizona,Phoenix,M,3.0,33.300858,-111.972169468637,11
Arizona,Phoenix,M,3.0,33.361168,-112.121302167105,35
Arizona,Phoenix,M,3.0,33.4483772,-112.0740374,6
Arizona,Phoenix,M,3.0,33.8872355,-112.071987034466,22
Arizona,Pinion,M,3.0,34.4613021,-114.3294255,2
Arizona,Prescott,M,3.0,34.5400242,-112.4685025,1
Arizona,Prescott Valley,M,3.0,34.6100243,-112.315721,2
Arizona,Rainbow Valley,F,3.0,33.2319897,-112.3871008,1
Arizona,Red Rock,F,3.0,33.9600405,-111.4448576,1
Arizona,Red Rock,M,3.0,36.5630565,-109.0795423,1
Arizona,Sahuarita,M,1.0,31.929196,-110.976005859471,1
Arizona,Scottsdale,M,3.0,33.5092104,-111.8990328,3
Arizona,Scottsdale,M,3.0,33.67421685,-111.856984035208,2
Arizona,Seligman,M,3.0,35.325492,-112.850903093832,1
Arizona,South Tucson,M,3.0,32.199521,-110.968425,1
Arizona,Sun City,F,3.0,33.6290117,-112.2819368,1
Arizona,Sun Lakes,F,3.0,33.214802,-111.849762525559,1
Arizona,Sun Lakes,M,3.0,33.214802,-111.849762525559,1
Arizona,Surprise,M,3.0,33.6305938,-112.333216,1
Arizona,Tempe,M,3.0,33.4215792,-111.93264006500799,3
Arizona,Tempe,M,3.0,33.42161475,-111.932674365142,1
Arizona,Tolleson,M,3.0,33.4500497,-112.2593093,1
Arizona,Tucson,F,3.0,32.1945975,-110.96948112870899,1
Arizona,Tucson,F,3.0,32.2217429,-110.926479,2
Arizona,Tucson,M,3.0,32.1945975,-110.96948112870899,12
Arizona,Tucson,M,3.0,32.2217429,-110.926479,25
Arizona,Tuscon,M,3.0,32.11204655,-110.93472143826,1
Arizona,Tuscon,M,3.0,32.3108245,-111.0831411,1
Arizona,Vernon,F,3.0,34.2575429,-109.692878,1
Arizona,Whippoorwill,M,3.0,36.0211141,-110.1126224,1
Arizona,Wickenburg,M,2.0,33.9664865,-112.758793208041,1
Arizona,Youngtown,F,3.0,33.5939281,-112.3029362,1
Arizona,Youngtown,M,3.0,33.5939281,-112.3029362,3
Arizona,Yuma,F,3.0,32.7253249,-114.624397,1
Arizona,Yuma,M,1.0,32.7253249,-114.624397,1
Arizona,Yuma,M,3.0,32.7253249,-114.624397,5
Arkansas,Alma,F,1.0,35.4953205,-94.2336577705188,1
Arkansas,Alma,M,1.0,35.4953205,-94.2336577705188,1
Arkansas,Alma,M,3.0,35.4953205,-94.2336577705188,2
Arkansas,Altheimer,M,3.0,34.3192636,-91.8473565,1
Arkansas,Arkadelphia,M,3.0,34.134076,-93.06940144211279,1
Arkansas,Arkansas County,M,3.0,34.2521305,-91.3938761527894,1
Arkansas,Ash Flat,M,3.0,36.2239566,-91.6084751,1
Arkansas,Ashdown,M,3.0,33.6753495,-94.12274021525421,1
Arkansas,Batesville,M,3.0,35.7888005,-91.6504819363218,2
Arkansas,Baxter County,M,2.0,36.2428453,-92.1611652,1
Arkansas,Benton,M,3.0,36.3245177,-93.8778745,1
Arkansas,Blytheville,M,3.0,35.9314365,-89.8944048888423,1
Arkansas,Bryant,M,3.0,34.5959265,-92.4890469,1
Arkansas,Cabot,M,1.0,34.9803265,-92.01916114871109,1
Arkansas,Calico Rock,M,3.0,36.1195143,-92.1359867,1
Arkansas,Cleburne County,M,3.0,35.53682305,-92.0202937579034,1
Arkansas,Conway,F,3.0,35.0886963,-92.4421011,1
Arkansas,Conway,M,3.0,35.076417,-92.45607460506159,2
Arkansas,Conway,M,3.0,35.0886963,-92.4421011,1
Arkansas,Delight,M,3.0,34.0314949,-93.502959,1
Arkansas,Drew County,M,3.0,33.5897655,-91.714928436691,1
Arkansas,Dumas,M,3.0,33.8870477,-91.4917899,1
Arkansas,Fort Smith,F,3.0,35.3857623,-94.3986725,2
Arkansas,Fort Smith,M,3.0,35.3857623,-94.3986725,1
Arkansas,Garland City,M,3.0,33.3596803,-93.7098502,1
Arkansas,Garland County,M,3.0,34.5814975,-93.10630902566031,2
Arkansas,Gentry,M,3.0,36.2675793,-94.4846602,1
Arkansas,Greenland,F,3.0,35.996819,-94.18753642692378,2
Arkansas,Haskell,M,3.0,34.5014817,-92.636552,1
Arkansas,Heber Springs,F,3.0,35.5068385,-92.0169177042202,1
Arkansas,Heber Springs,M,3.0,35.5068385,-92.0169177042202,1
Arkansas,Hope,M,3.0,33.6670616,-93.5915665,1
Arkansas,Hot Springs,M,3.0,34.4310705,-93.04270133562271,1
Arkansas,Hot Springs,M,3.0,34.4379335,-93.09062835825121,1
Arkansas,Imboden,F,3.0,36.2025683,-91.1745727,1
Arkansas,Jacksonville,M,3.0,34.8703682,-92.08308030506109,2
Arkansas,Jacksonville,M,3.0,34.873831,-92.129236142798,2
Arkansas,Jonesboro,M,2.0,35.8209895,-90.66826059874,1
Arkansas,Jonesboro,M,3.0,35.8209895,-90.66826059874,2
Arkansas,Judsonia,M,3.0,35.270085,-91.6398575,1
Arkansas,Lafayette County,M,3.0,33.2503435,-93.5933860001083,1
Arkansas,Lake City,M,3.0,35.821246,-90.4598160308217,1
Arkansas,Lawrence County,M,3.0,36.070223,-91.08927575811892,1
Arkansas,Little Rock,F,2.0,34.7464809,-92.2895948,1
Arkansas,Little Rock,M,2.0,34.7309642,-92.27611273323879,1
Arkansas,Little Rock,M,3.0,34.7309642,-92.27611273323879,14
Arkansas,Little Rock,M,3.0,34.7464809,-92.2895948,6
Arkansas,Magazine,M,3.0,35.1509249,-93.8068652,1
Arkansas,Magnolia,M,3.0,33.3033665,-93.2170823698921,1
Arkansas,Malvern,M,3.0,34.3623149,-92.8129463,1
Arkansas,Melbourne,M,3.0,36.0595148,-91.9084819,1
Arkansas,Memphis,M,3.0,35.1051769,-90.0705635,1
Arkansas,Midway,F,3.0,34.2542589,-92.9635065,1
Arkansas,Morrilton,M,3.0,35.15385,-92.7444107293083,1
Arkansas,Mountain Home,M,3.0,36.358703,-92.344744989993,1
Arkansas,N. Little Rock,M,3.0,34.7554325,-92.15977737881941,1
Arkansas,Newport,F,1.0,35.623097,-91.2576021561017,1
Arkansas,Newport,M,3.0,35.623097,-91.2576021561017,2
Arkansas,Norfolk,M,3.0,36.1789922,-94.0990779,1
Arkansas,North Little Rock,F,3.0,34.7941368,-92.3579062,1
Arkansas,North Little Rock,M,3.0,34.7941368,-92.3579062,3
Arkansas,Ozark,M,3.0,35.4998065,-93.8453282220298,1
Arkansas,Paragould,M,1.0,36.0452505,-90.51709128181841,2
Arkansas,Paragould,M,3.0,36.0452505,-90.51709128181841,1
Arkansas,Pike County,F,1.0,34.1467645,-93.63269067903481,1
Arkansas,Pike County,F,3.0,34.1467645,-93.63269067903481,2
Arkansas,Pine Bluff,F,3.0,34.18338495,-91.9442699802542,1
Arkansas,Pine Bluff,M,3.0,34.18245665,-91.94590745,1
Arkansas,Pine Bluff,M,3.0,34.210538,-92.01652904680229,1
Arkansas,Pine Bluff,M,3.0,34.210538,-92.0165290364594,7
Arkansas,Pleasant Plains,M,3.0,35.5500796,-91.6262486,1
Arkansas,Pocahontas,M,3.0,36.2662065,-90.9701031585472,1
Arkansas,Rector,M,3.0,36.264507,-90.29461577286209,1
Arkansas,Rogers,F,3.0,36.3076935,-94.08133942894742,1
Arkansas,Romance,M,3.0,35.2409171,-92.051258,1
Arkansas,Sardis,M,3.0,34.5317605,-92.407933,2
Arkansas,Searcy,F,3.0,35.8867418,-92.4292259,1
Arkansas,Searcy,F,3.0,35.9018987,-92.7098744,1
Arkansas,Searcy,M,3.0,35.8867418,-92.4292259,1
Arkansas,Shannon Hills,M,3.0,34.6200931,-92.3954325,1
Arkansas,Stuttgart,F,3.0,34.473245,-91.53736755469679,1
Arkansas,Stuttgart,M,3.0,34.473245,-91.53736755469679,1
Arkansas,Stuttgart,M,3.0,34.5003748,-91.5526281,1
Arkansas,Swifton,M,2.0,35.821742,-91.1284584,1
Arkansas,Taylor,F,3.0,33.1004108,-93.4610066,1
Arkansas,Taylor,M,3.0,33.1004108,-93.4610066,1
Arkansas,Texarkana,F,3.0,33.4336685,-93.99083028392259,1
Arkansas,Texarkana,M,2.0,33.4336685,-93.99083028392259,1
Arkansas,Texarkana,M,3.0,33.4336685,-93.99082714463871,1
Arkansas,West Fork,M,2.0,35.9242477,-94.1885387,1
Arkansas,Wynne,F,3.0,35.220334,-90.83869880148892,1
Arkansas,Wynne,M,3.0,35.220334,-90.83869880148892,1
Arkansas,Wynne,M,3.0,35.231113,-90.7881851740596,1
Arkansas,Yellville,M,3.0,36.228651,-92.68164227916641,1
California,Acampo,M,3.0,38.1746398,-121.2785588,3
California,Adelanto,F,3.0,34.579452,-117.336473432733,1
California,Adelanto,M,2.0,34.579452,-117.336473432733,1
California,Adelanto,M,3.0,34.579452,-117.336473432733,1
California,Alameda,M,3.0,37.7652065,-122.2416355,1
California,Alameda County,M,3.0,37.67988045,-121.90767370056999,1
California,Alameda County,M,3.0,37.67988705,-121.907626227216,1
California,Alhambra,M,3.0,34.0855425,-118.13441945506099,2
California,Altadena,M,3.0,34.1938705,-118.136502410495,1
California,Anaheim,M,3.0,33.806255,-117.919934133413,1
California,Anaheim,M,3.0,33.8347516,-117.911732,2
California,Angeles National Forest,M,3.0,34.141436,-117.798525,1
California,Annapolis,F,2.0,38.7218559,-123.3697306,1
California,Antioch,F,3.0,37.9755365,-121.793642692233,1
California,Antioch,M,3.0,37.9755365,-121.793642692233,11
California,Apple Valley,M,3.0,34.537838,-117.219160542915,2
California,Arcata,F,3.0,40.8665166,-124.0828396,1
California,Arcata,M,3.0,40.8665166,-124.0828396,1
California,Arleta,M,3.0,34.2675168,-118.4516963,1
California,Arlington Heights,M,3.0,40.055725,-120.8902318,1
California,Aromas,M,3.0,36.8763115,-121.643022142846,2
California,Arroyo Grande,M,3.0,35.1241377,-120.580416690972,3
California,Artesia,M,3.0,33.8611649,-118.0782044,2
California,Athens,M,2.0,33.9200153,-118.2811844,1
California,Atwater,F,2.0,37.353364,-120.603307202474,1
California,Atwater,M,3.0,37.353364,-120.603307202474,2
California,Auburn,M,3.0,38.89575015,-121.071632729018,1
California,Azusa,M,3.0,34.1338751,-117.9056046,2
California,Bakersfield,F,3.0,35.223234,-118.95361663035801,2
California,Bakersfield,M,2.0,35.2013165,-118.958756010751,1
California,Bakersfield,M,2.0,35.2450733,-118.973756736896,1
California,Bakersfield,M,3.0,35.2013165,-118.958756010751,2
California,Bakersfield,M,3.0,35.223234,-118.95361663035801,8
California,Bakersfield,M,3.0,35.2450733,-118.973756736896,6
California,Baldwin Park,M,3.0,34.0811095,-117.964517855105,2
California,Ballico,M,3.0,37.4543809,-120.7060337,1
California,Banning,M,3.0,33.9255685,-116.875289,1
California,Banning,M,3.0,33.96869745,-116.933657179283,1
California,Barstow,M,3.0,34.8957684,-117.0172077,2
California,Bayview,M,3.0,40.7726266,-124.1839502,2
California,Bel-Air,M,3.0,34.07094015,-118.446702633043,1
California,Bell Gardens,M,2.0,33.96561315,-118.152893298018,1
California,Bellflower,M,3.0,33.8825705,-118.1167679,1
California,Berkeley,M,3.0,37.769025,-122.179173210734,1
California,Berkeley,M,3.0,37.8707755,-122.30185252021201,1
California,Berkeley,M,3.0,37.8708789,-122.2728247,3
California,Bonita,M,3.0,32.6648235,-117.01586891226101,1
California,Boyle Heights,M,3.0,34.0331656,-118.2048648,1
California,Brawley,M,3.0,33.0185295,-115.51593622179001,1
California,Brea,M,3.0,33.9181945,-117.8994423,1
California,Burlingame,M,3.0,37.58788275,-122.36274165918199,1
California,Burson,M,3.0,38.1838079,-120.8904938,1
California,Cabazon,M,3.0,33.90848725,-116.779315447575,1
California,Calexico,M,3.0,32.6858415,-115.491576158431,1
California,California,M,3.0,37.786376,-122.2902807,1
California,California City,F,3.0,35.1457415,-117.957901319624,1
California,California City,M,3.0,35.1457415,-117.957901319624,1
California,Camino,M,3.0,38.7382366,-120.6749302,1
California,Campbell,F,3.0,37.28077545,-121.94971703802,1
California,Campbell,M,3.0,37.28077545,-121.94971703802,2
California,Capitola,M,3.0,36.97481995,-121.956979349893,1
California,Carlsbad,M,3.0,33.1580933,-117.3505939,2
California,Carson,M,3.0,33.8394267,-118.247031555986,3
California,Castro Valley,M,3.0,37.7158075,-122.090312052943,1
California,Ceres,M,3.0,37.5972605,-120.94785635634001,1
California,Chico,F,3.0,39.7578465,-121.825710737511,1
California,Chico,M,3.0,39.7578465,-121.825710737511,1
California,Chino,F,3.0,34.0133561,-117.690075,1
California,Chino Hills,M,3.0,33.9926803,-117.760056,2
California,Citrus Heights,M,3.0,38.6931659,-121.293648092323,3
California,Clearlake,M,3.0,38.9573975,-122.626309056056,1
California,Coachella,M,3.0,33.6795519,-116.176338,1
California,Coarsegold,M,3.0,37.2621687,-119.7009834,1
California,Colton,M,3.0,34.05710205,-117.323778193832,1
California,Commerce,M,3.0,33.99507245,-118.144500755116,1
California,Compton,F,2.0,33.9136248,-118.2468201,1
California,Compton,M,2.0,33.9136248,-118.2468201,1
California,Compton,M,3.0,33.9136248,-118.2468201,14
California,Corona,F,3.0,33.8594315,-117.551191741327,1
California,Corona,F,3.0,33.8752945,-117.5664449,2
California,Corona,M,3.0,33.8594315,-117.551191741327,2
California,Covelo,M,3.0,39.802415,-123.247792937936,1
California,Crescent City,M,3.0,41.852958,-124.149809424351,1
California,Cudahy,M,3.0,33.9626205,-118.181598022271,1
California,Culver City,M,3.0,34.0211224,-118.3964665,1
California,Del Ray,M,3.0,33.9852896,-118.4253554,1
California,Del Rey,M,3.0,36.655975,-119.599864735914,1
California,Delano,M,3.0,35.750376,-119.324115526073,3
California,Delano,M,3.0,35.7688425,-119.2470536,1
California,Delhi,M,3.0,37.4339725,-120.77684000602899,2
California,Desert Hot Springs,F,3.0,33.9614721,-116.55390228287202,1
California,Desert Hot Springs,M,3.0,33.9614721,-116.55390228287202,3
California,Dinuba,M,3.0,36.5432837,-119.3870656,1
California,Dos Palos,M,2.0,36.985468,-120.63113900795,1
California,Dos Palos,M,3.0,36.985468,-120.63113900795,1
California,Downey,M,3.0,33.9400143,-118.1325688,4
California,Duarte,M,2.0,34.1394513,-117.9772873,1
California,Earlimart,M,3.0,35.8841206,-119.2723328,1
California,East Palo Alto,M,3.0,37.4688273,-122.1410751,6
California,East San Jose,M,3.0,37.0796766,-121.5975946,1
California,East San Jose,M,3.0,37.2519581,-121.82038690009199,1
California,El Cajon,M,3.0,32.7947731,-116.9625269,1
